Id;R;Nome;Squadra;Pg;Mv;Mf;Gf;Gs;Rp;Rc;R+;R-;Ass;Asf;Amm;Esp;Au;Final_Year;Is_First_Season;Squadra_T;Pg_previous_year;Pg_previous_year_2;Mf_previous_year;Mf_previous_year_2;Gf_previous_year;Gf_previous_year_2;Gs_previous_year;Gs_previous_year_2;Rp_previous_year;Rp_previous_year_2;Rc_previous_year;Rc_previous_year_2;R+_previous_year;R+_previous_year_2;R-_previous_year;R-_previous_year_2;Ass_previous_year;Ass_previous_year_2;Asf_previous_year;Asf_previous_year_2;Amm_previous_year;Amm_previous_year_2;Esp_previous_year;Esp_previous_year_2;Au_previous_year;Au_previous_year_2;Mf_predicted
247;A;PAVOLETTI;Cagliari;32;6.09;7.53;16;0;0;0;0;0;1;0;6;0;0;2019;FALSE;23;33.0;13.0;6.79;6.38;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;6.7
2747;D;PAZ;Bologna;2;5.5;5.25;0;0;0;0;0;0;0;0;1;0;0;2019;TRUE;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.58
2333;A;PEDRO NETO;Lazio;2;6.0;6.0;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11
2785;C;PEETERS;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.04
510;P;PEGOLO;Sassuolo;3;6.0;4.5;0;4;0;0;0;0;0;0;1;0;0;2019;FALSE;20;2.0;1.0;4.0;0.5;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.91
530;C;PELLEGRINI LO;Roma;25;6.18;6.46;2;0;0;0;0;0;2;2;6;0;0;2019;FALSE;15;26.0;28.0;6.31;6.88;3.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;2.0;2.0;7.0;1.0;1.0;0.0;0.0;6.2
2728;D;PELLEGRINI LU;Cagliari;16;5.91;5.84;0;0;0;0;0;0;2;0;4;1;0;2019;FALSE;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.66
127;A;PELLISSIER;Chievo;14;6.18;6.86;3;0;0;2;1;1;1;0;1;0;0;2019;FALSE;5;15.0;28.0;6.03;6.98;1.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.09
521;D;PELUSO;Sassuolo;16;5.62;5.66;1;0;0;0;0;0;0;0;5;0;0;2019;FALSE;20;31.0;33.0;5.69;5.65;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;12.0;0.0;0.0;0.0;0.0;5.76
729;D;PEREIRA P;Genoa;20;5.52;5.5;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;13;6.0;10.0;5.75;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;5.62
605;A;PERICA;Frosinone;7;5.07;4.86;0;0;0;0;0;0;0;0;3;0;0;2019;FALSE;11;20.0;26.0;5.58;6.62;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;5.78
218;P;PERIN;Juventus;9;5.89;4.94;0;8;0;0;0;0;0;0;1;0;0;2019;FALSE;17;37.0;16.0;5.12;5.06;0.0;0.0;42.0;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5.41
673;P;PERISAN;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.53
704;C;PERISIC;Inter;34;6.03;6.72;6;0;0;2;2;0;3;1;5;0;1;2019;FALSE;16;37.0;36.0;7.08;7.18;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;1.0;0.0;4.0;2.0;0.0;1.0;1.0;0.0;6.78
237;C;PEROTTI;Roma;13;6.0;7.04;2;0;0;3;3;0;0;0;3;0;0;2019;FALSE;15;23.0;27.0;6.74;7.33;3.0;1.0;0.0;0.0;0.0;0.0;4.0;7.0;2.0;7.0;2.0;0.0;4.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.55
4328;P;PERUCCHINI;Empoli;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.58
2741;C;PESSINA;Atalanta;5;6.1;6.3;0;0;0;0;0;0;1;0;0;0;0;2019;TRUE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11
383;A;PETAGNA;SPAL;36;6.1;7.32;10;0;0;6;6;0;0;0;8;0;0;2019;FALSE;24;29.0;33.0;6.36;6.89;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;6.88
2114;A;PETKOVIC;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;4;22.0;10.0;5.61;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;6.02
2309;D;PEZZELLA GER;Fiorentina;32;6.03;6.09;2;0;0;0;0;0;1;0;6;0;1;2019;FALSE;10;34.0;0.0;5.94;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;5.87
770;D;PEZZELLA GIU;Genoa;5;5.2;4.9;0;0;0;0;0;0;0;0;1;1;0;2019;FALSE;13;14.0;10.0;5.32;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;5.24
2756;A;PIATEK;Milan;37;6.35;8.07;20;0;0;2;2;0;0;0;5;0;0;2019;TRUE;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.32
4334;C;PIAZON;Chievo;3;5.67;5.67;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.72
4359;A;PICCOLI;Atalanta;1;5.5;5.5;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.13
2038;A;PINAMONTI;Frosinone;25;5.8;6.48;5;0;0;0;0;0;3;0;2;0;0;2019;FALSE;11;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.37
1930;P;PINSOGLIO;Juventus;1;5.5;3.5;0;2;0;0;0;0;0;0;0;0;0;2019;FALSE;17;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.76
1869;D;PISACANE;Cagliari;26;5.83;5.87;1;0;0;0;0;0;1;0;6;0;0;2019;FALSE;23;24.0;29.0;5.6;5.69;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;7.0;2.0;0.0;0.0;0.0;5.76
1998;A;PJACA;Fiorentina;15;5.7;5.93;1;0;0;0;0;0;1;0;1;0;0;2019;FALSE;10;0.0;9.0;0.0;5.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.29
469;C;PJANIC;Juventus;30;6.12;6.37;2;0;0;0;0;0;2;3;5;1;0;2019;FALSE;17;31.0;30.0;6.92;6.87;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;5.0;5.0;5.0;0.0;0.0;1.0;0.0;6.48
2091;P;PLIZZARI;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.47
374;C;POLI;Bologna;28;6.11;6.48;4;0;0;0;0;0;1;0;5;0;0;2019;FALSE;4;31.0;7.0;5.94;5.71;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;5.91
536;A;POLITANO;Inter;36;6.04;6.51;5;0;0;0;0;0;4;1;4;1;0;2019;FALSE;16;36.0;32.0;6.9;6.81;10.0;3.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;4.0;4.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;7.01
2256;P;POLUZZI;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.37
599;C;PONTISSO;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.69
4370;C;PORTANOVA;Juventus;1;6.0;5.5;0;0;0;0;0;0;0;0;1;0;0;2019;TRUE;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.88
2065;C;PRAET;Sampdoria;34;6.07;6.25;2;0;0;0;0;0;3;0;6;0;0;2019;FALSE;12;32.0;31.0;6.17;5.98;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;6.27
2770;P;PROTO;Lazio;2;6.0;3.75;0;4;0;0;0;0;0;0;1;0;0;2019;TRUE;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.79
2814;P;PROVEDEL;Empoli;16;5.84;3.59;0;36;0;0;0;0;0;0;0;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82
156;A;PUCCIARELLI;Chievo;8;5.38;5.31;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;5;19.0;32.0;5.82;5.73;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;5.66
644;C;PULGAR;Bologna;28;5.96;6.46;1;0;0;5;5;0;0;2;6;1;1;2019;FALSE;4;32.0;24.0;5.95;5.5;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;5.0;0.0;2.0;0.0;0.0;6.26
2826;A;PUSSETTO;Udinese;32;5.92;6.27;4;0;0;0;0;0;3;0;8;0;0;2019;TRUE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.41
568;A;QUAGLIARELLA;Sampdoria;37;6.43;8.64;17;0;0;10;9;1;7;0;1;0;0;2019;FALSE;12;35.0;36.0;7.87;6.92;12.0;9.0;0.0;0.0;0.0;0.0;8.0;4.0;7.0;3.0;1.0;1.0;5.0;3.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;7.81
118;C;RADOVANOVIC;Genoa;35;5.66;5.53;0;0;0;0;0;0;0;0;9;0;0;2019;FALSE;13;35.0;33.0;5.83;5.59;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;10.0;1.0;0.0;0.0;0.0;5.91
329;D;RADU;Lazio;28;5.8;5.75;0;0;0;0;0;0;1;0;5;0;0;2019;FALSE;9;31.0;29.0;5.73;5.84;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;10.0;1.0;0.0;0.0;0.0;5.87
1843;P;RADU I;Genoa;33;6.3;5.0;0;46;1;0;0;0;0;0;0;0;0;2019;FALSE;13;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.58
611;P;RAFAEL;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;23;10.0;21.0;4.95;5.19;0.0;0.0;11.0;32.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.11
386;P;RAFAEL CABRAL;Sampdoria;2;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;12;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.69
2073;A;RAGUSA;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;20;23.0;22.0;5.67;6.36;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;5.91
2287;C;RAMIREZ;Sampdoria;26;5.92;6.38;4;0;0;0;0;0;2;2;6;1;0;2019;FALSE;12;36.0;0.0;6.22;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;6.25
768;C;RANIERI;Atalanta;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.84
261;D;RANOCCHIA;Inter;2;6.0;5.75;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;16;7.0;5.0;6.43;4.8;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;5.84
2752;D;RASMUSSEN;Empoli;13;5.31;5.27;0;0;0;0;0;0;1;0;3;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.71
4371;A;RASPADORI;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
2739;D;RECA;Atalanta;1;6.5;6.5;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.94
490;D;REGINI;SPAL;3;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;24;14.0;34.0;5.79;5.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;5.65
387;P;REINA;Milan;4;6.38;5.12;0;5;0;0;0;0;0;0;0;0;0;2019;FALSE;14;37.0;37.0;5.28;5.14;0.0;0.0;29.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.04
2852;C;RICCARDI;Roma;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9
2013;A;RICCI;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;20;18.0;17.0;5.97;5.94;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;5.97
2182;D;RIGIONE;Chievo;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.29
2868;A;RIGONI E;Atalanta;9;5.78;6.72;3;0;0;0;0;0;0;0;1;0;0;2019;TRUE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.47
438;C;RIGONI L;Parma;22;5.66;5.82;2;0;0;0;0;0;0;0;5;0;0;2019;FALSE;26;22.0;31.0;6.14;5.97;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;6.1
119;C;RIGONI N;Chievo;24;5.54;5.38;0;0;0;0;0;0;1;0;8;1;0;2019;FALSE;5;14.0;9.0;5.39;6.17;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;5.75
238;C;RINCON;Torino;33;6.12;6.17;3;0;0;0;0;0;0;0;15;0;0;2019;FALSE;19;36.0;22.0;5.82;5.91;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;4.0;0.0;0.0;0.0;0.0;6.13
60;C;RIZZO;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;4;10.0;10.0;6.7;5.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9
718;A;RODRIGUEZ A;Empoli;1;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.97
2169;D;RODRIGUEZ R;Milan;35;5.84;5.83;0;0;0;0;0;0;2;0;5;0;0;2019;FALSE;14;34.0;0.0;5.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;5.97
2076;C;ROG;Napoli;7;6.07;6.29;1;0;0;0;0;0;0;0;3;0;0;2019;FALSE;3;11.0;11.0;6.09;5.82;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;6.16
2318;D;ROGERIO;Sassuolo;32;5.64;5.59;1;0;0;0;0;0;1;0;9;1;0;2019;FALSE;20;11.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.72
2856;C;ROLON;Genoa;17;5.71;5.47;0;0;0;0;0;0;0;0;9;0;0;2019;TRUE;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7
2279;D;ROMAGNA;Cagliari;18;6.06;6.0;0;0;0;0;0;0;0;0;2;0;0;2019;FALSE;23;21.0;0.0;5.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.68
460;D;ROMAGNOLI A;Milan;32;6.27;6.28;2;0;0;0;0;0;0;0;5;1;1;2019;FALSE;14;27.0;27.0;6.09;5.94;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;4.0;1.0;1.0;0.0;0.0;5.78
76;D;ROMAGNOLI S;Empoli;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;8;8.0;30.0;5.94;5.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;5.57
4307;D;ROMERO C;Genoa;27;6.0;6.0;2;0;0;0;0;0;1;0;10;2;0;2019;TRUE;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8
621;C;ROMULO;Lazio;27;6.04;6.17;0;0;0;1;1;0;2;0;1;1;0;2019;FALSE;9;37.0;7.0;6.3;6.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;6.38
2790;P;ROSATI;Torino;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.58
54;D;ROSSETTINI;Chievo;21;5.55;5.43;0;0;0;0;0;0;0;0;5;0;0;2019;FALSE;5;23.0;30.0;5.72;5.78;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;5.53
2108;A;ROSSI A;Lazio;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;9;2.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.07
2297;P;ROSSI F;Atalanta;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;1;1.0;0.0;4.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.72
294;D;RUGANI;Juventus;15;5.93;6.23;2;0;0;0;0;0;0;0;3;0;0;2019;FALSE;17;22.0;14.0;6.39;6.79;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;6.27
2775;C;RUIZ;Napoli;27;6.3;6.89;5;0;0;0;0;0;3;0;2;1;0;2019;TRUE;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.63
630;D;SALA;Sampdoria;19;5.87;5.79;0;0;0;0;0;0;1;0;5;0;0;2019;FALSE;12;13.0;20.0;5.5;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;5.94
